;age;marital;housing;loan;contact;month;day_of_week;duration;campaign;previous;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y;job_admin.;job_blue-collar;job_management;job_other;job_services;job_technician;education_basic.9y;education_high.school;education_other;education_professional.course;education_university.degree
25455;48;1;1;0;0;11;3;210.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25456;39;0;0;0;1;11;3;70.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;1;0
25457;31;1;1;0;0;11;3;192.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;1;0
25458;31;0;1;0;0;11;3;162.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25459;37;0;1;0;0;11;3;140.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25460;29;2;1;0;0;11;3;134.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;1;0;0;0;0
25461;30;0;0;0;0;11;3;67.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;1;0;0;0
25462;32;2;1;0;0;11;3;351.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;1;0;0;0
25463;33;0;0;0;0;11;3;143.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25464;35;1;0;1;0;11;3;197.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;0;1
25465;34;0;1;0;0;11;3;82.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;1;0
25466;41;1;1;0;0;11;3;369.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25467;44;0;0;0;0;11;3;130.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;1;0;0;0
25468;35;0;1;0;0;11;3;114.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25469;35;0;1;0;0;11;3;112.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25470;45;2;1;1;0;11;3;136.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;1;0
25471;44;0;0;0;0;11;3;289.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;1;0;0;0
25472;34;0;1;0;0;11;3;36.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;0;1
25473;34;0;0;0;0;11;3;145.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;0;1
25474;30;2;1;0;0;11;3;589.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25475;58;2;1;0;0;11;3;168.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25476;30;1;0;0;0;11;3;493.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25477;35;0;1;0;0;11;3;265.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25478;34;0;1;0;0;11;3;265.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;0;1
25479;58;2;0;0;0;11;3;418.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;1;0;0;1;0;0;0;0;0;0;0;1
25480;43;0;0;0;0;11;3;97.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25481;35;0;0;0;0;11;3;97.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25482;33;0;1;0;0;11;3;244.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;1;0;0;0;0
25483;36;2;1;0;0;11;3;107.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;1;0;0;0;0
25484;51;0;0;0;0;11;3;355.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;1;0;0;0
25485;29;1;1;1;1;11;3;161.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;1;0
25486;41;2;1;0;0;11;3;296.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;1;0;0;1;0;0;0
25487;32;0;1;1;0;11;3;296.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;1;0;0;0;0;0;1;0;0;0;1;0
25488;35;0;1;0;0;11;3;296.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;1;1;0;0;0;0;0;0;0;0;0;1
25489;34;0;1;0;0;11;3;296.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;1;0;0;0;0;0;1;0;0;0;0;1
25490;45;0;1;0;0;11;3;278.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;0;1
25491;40;0;0;0;0;11;3;291.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;1;0
25492;51;0;0;0;0;11;3;286.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;1;0;0;0
25493;29;1;0;1;0;11;3;224.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;1;0;0;0;0
25494;31;1;0;0;0;11;3;215.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;1;0
25495;29;0;1;1;0;11;3;155.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;1;0;0;0
25496;30;1;1;1;0;11;3;236.0;3;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;1;0;0;0
25497;38;2;1;0;0;11;3;110.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;1;0;0;0
25498;45;0;1;0;0;11;3;110.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;0;1
25499;29;0;0;1;0;11;3;441.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;1;0;0
25500;32;2;0;0;0;11;3;77.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25501;38;0;1;0;0;11;3;58.0;3;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;1;0
25502;50;0;1;0;0;11;3;139.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;1;0;0
25503;29;1;1;0;0;11;3;139.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;1;0;0;0;0
25504;33;0;1;0;0;11;3;139.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;1;0;0;0
25505;35;0;0;1;0;11;3;470.0;2;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;1;0;0;0
25506;36;1;0;0;0;11;3;106.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25507;36;1;1;1;0;11;3;89.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25508;36;1;1;0;1;11;3;72.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25509;48;0;1;0;0;11;3;288.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25510;32;1;1;0;0;11;3;140.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;1;0
25511;42;1;1;0;0;11;3;61.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;0;1
25512;29;0;1;0;0;11;3;202.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;1;0;0;0;0
25513;37;0;1;0;0;11;3;37.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;1;0
25514;38;0;1;0;0;11;3;64.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25515;30;1;1;0;0;11;3;109.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;1;0;0;0
25516;29;0;1;0;0;11;3;336.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;1;0;0;0;0
25517;35;0;1;0;0;11;3;336.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;1;1;0;0;0;0;0;0;0;0;0;1
25518;43;0;1;0;0;11;3;239.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;1;0;0;0;0
25519;48;1;1;0;0;11;3;473.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25520;36;2;0;0;0;11;3;424.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;1;0;0;0
25521;31;0;0;0;0;11;3;298.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;0;1
25522;34;0;0;0;0;11;3;183.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;1;0;0;0
25523;36;0;1;0;0;11;3;70.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;1;0;0
25524;36;0;1;0;0;11;3;169.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;1;0;0
25525;48;1;0;0;0;11;3;169.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25526;36;2;1;0;0;11;3;169.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;1;1;0;0;0;0;0;0;1;0;0;0
25527;29;1;0;0;0;11;3;169.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;1;0;0;0;1;0;0;0;1;0;0;0
25528;49;0;1;0;0;11;3;298.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;1;0
25529;31;0;0;0;0;11;3;436.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;1;0;0;0
25530;56;0;1;0;0;11;3;108.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;0;1
25531;30;1;1;0;0;11;3;225.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;0;0;1
25532;32;0;1;0;0;11;3;86.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;0;1
25533;36;0;1;0;0;11;3;86.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;1;0;0
25534;34;0;0;1;0;11;3;104.0;3;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;1;0;0;0;0
25535;29;1;1;0;0;11;3;104.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;1;0;0;0;1;0;0;0;1;0;0;0
25536;47;0;1;0;0;11;3;311.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;1;0;0;1;0;0;0
25537;33;0;0;0;0;11;3;122.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25538;34;0;0;0;0;11;3;85.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25539;46;0;1;1;0;11;3;85.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;1;0;1;0;0;0;0;1;0;0;0;0
25540;30;0;1;0;0;11;3;154.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;0;1
25541;46;1;0;0;0;11;3;584.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;1;0;0
25542;54;0;1;1;0;11;3;133.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;1;0;0;0;0
25543;29;0;1;0;0;11;3;103.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;1;0;0;0;0
25544;59;1;0;0;0;11;3;69.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;1;0
25545;33;1;1;0;0;11;3;401.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;1;0
25546;33;1;0;0;0;11;3;578.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;1;0;0;0
25547;36;0;0;1;0;11;3;217.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;1;0;0
25548;36;2;1;0;0;11;3;177.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;0;1
25549;49;0;1;0;0;11;3;182.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;1;0;0;0
25550;34;0;1;0;0;11;3;203.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;1;0
25551;50;0;1;0;1;11;3;53.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;1;0;0
25552;33;1;1;0;0;11;3;375.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;1;0;0;0
25553;38;0;1;0;0;11;3;157.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;1;0;0
25554;35;0;0;0;0;11;3;630.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25555;32;0;0;0;0;11;3;223.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;0;1
25556;32;1;0;0;0;11;3;361.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;1;0;0;0
25557;32;1;0;0;1;11;3;125.0;3;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25558;38;0;0;0;0;11;3;426.0;2;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;1;0;0;1;0;0;0
25559;29;0;1;0;0;11;3;117.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25560;35;0;1;0;0;11;3;185.0;2;1;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25561;49;0;0;0;0;11;3;582.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;1;0;0;0
25562;43;2;0;0;0;11;3;466.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;1;0;0;1;0;0;0
25563;33;1;1;0;0;11;3;222.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;1;0;0;0
25564;43;0;1;1;0;11;3;222.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;1;0;0;1;0;0;0;0;0;0;0;1
25565;32;0;0;0;0;11;3;44.0;4;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;1;0;0;1;0;0;0
25566;40;0;0;0;0;11;3;76.0;6;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;1;0;1;0;0;0;0
25567;32;0;0;0;0;11;3;154.0;3;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;0;1
25568;48;0;0;0;0;11;3;51.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25569;53;0;0;0;0;11;3;164.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;1;0;0
25570;34;0;1;1;0;11;3;102.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;1;0;0
25571;49;0;0;0;0;11;3;227.0;4;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;1;0;0;0;0
25572;34;1;1;0;1;11;3;111.0;2;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25573;47;0;0;0;0;11;3;98.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;1;0
25574;52;0;1;0;0;11;3;442.0;2;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;0;1;0
25575;36;0;0;0;0;11;3;226.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25576;48;0;1;0;0;11;3;256.0;3;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25577;33;1;1;0;0;11;3;210.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;1;0;0;1;0;0;0
25578;38;0;1;0;0;11;3;233.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;0;1
25579;47;0;1;0;0;11;3;211.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;1;0
25580;36;0;0;0;0;11;3;130.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;1;0;0
25581;47;0;1;0;0;11;3;248.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;1;0
25582;34;1;1;0;0;11;3;52.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25583;56;2;1;1;0;11;3;457.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;1;0;0;1;0;0;0
25584;34;1;1;0;0;11;3;249.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25585;33;0;0;0;0;11;3;419.0;5;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;1;0;0
25586;30;1;0;1;1;11;3;117.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;1;0;0;0;0
25587;44;1;1;0;0;11;3;198.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;1;0;0
25588;47;0;0;0;0;11;3;202.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;1;0;0
25589;50;0;1;0;0;11;3;206.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;1;0;0
25590;35;1;0;0;0;11;3;201.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25591;37;0;0;0;0;11;3;144.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;1;0
25592;45;2;0;0;0;11;3;137.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;1;0;1;0;0;0;0
25593;38;0;0;0;1;11;3;100.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;1;0
25594;44;1;0;0;0;11;3;75.0;2;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;1;0;0;1;0;0;0
25595;53;1;0;0;0;11;3;140.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;1;0;0
25596;43;2;0;0;0;11;3;140.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;1;0;0;0;0;1;0;0;1;0;0;0
25597;30;1;1;0;0;11;3;489.0;3;0;-0.1;93.2;-42.0;4.12;5195.8;1;0;0;0;1;0;0;0;0;0;0;1
25598;31;0;0;0;0;11;3;212.0;3;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;1;0
25599;29;0;0;0;0;11;3;219.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;1;0;0
25600;38;0;1;0;0;11;3;122.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25601;36;0;1;0;0;11;3;20.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25602;36;0;0;0;0;11;3;75.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25603;36;0;1;0;0;11;3;94.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25604;41;0;1;0;0;11;3;264.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;0;0;1;0;0
25605;40;0;1;0;0;11;3;118.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;1;0;0;0
25606;54;0;1;1;0;11;3;46.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;1;0
25607;40;1;0;0;0;11;3;59.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;1;0;0;0
25608;35;0;1;0;0;11;3;94.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25609;32;0;0;0;0;11;3;79.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;1;0;0;1;0;0;0
25610;31;1;1;0;0;11;3;79.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;1;0;0;0
25611;31;1;1;0;0;11;3;66.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;1;0;0;0
25612;35;0;0;0;0;11;3;66.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;0;1
25613;35;0;1;0;0;11;3;108.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;0;1
25614;33;0;1;0;0;11;3;108.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;1;0;0;0;0;1;0;0;1;0;0;0
25615;45;0;1;0;0;11;3;363.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;1;0;0;0;0
25616;31;1;1;0;0;11;3;242.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;1;0;0;0
25617;47;0;1;0;0;11;3;87.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;1;0;0
25618;49;0;1;0;0;11;3;52.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;1;0;0;0;0
25619;28;0;1;0;1;11;3;20.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;0;1
25620;35;0;1;0;0;11;3;337.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;0;1
25621;58;2;1;0;0;11;3;308.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;1;0;0;0
25622;37;0;0;0;1;11;3;274.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25623;30;0;0;0;0;11;3;84.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;1;0;0;0;0;1;0
25624;40;1;0;0;0;11;3;631.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;1;0;0;0
25625;33;1;0;0;0;11;3;244.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;1;0;0;1;0;0;0
25626;36;0;1;0;0;11;3;86.0;3;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;1;0;0;0;0;0;1
25627;55;0;0;0;0;11;3;123.0;2;1;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25628;29;0;1;0;0;11;3;117.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;1;0;0;0;0
25629;40;0;1;0;0;11;3;186.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;1;0;0;0;0
25630;32;0;1;0;0;11;3;352.0;4;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;1;0;0;0
25631;32;1;1;0;0;11;3;39.0;4;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;1;0
25632;36;0;1;1;0;11;3;325.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;0;0;1;0;0;0;0
25633;51;2;1;0;0;11;3;325.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;1;0;0;0;1;0;0;0;0;0;0;1
25634;48;1;0;0;0;11;3;340.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;1;0;0
25635;42;1;1;0;0;11;3;145.0;2;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;0;1
25636;32;0;1;0;0;11;3;100.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;1;0;0;0
25637;42;1;0;0;0;11;3;72.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;0;1
25638;34;0;1;0;1;11;3;53.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;1;0;0;0
25639;32;0;1;0;0;11;3;190.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;1;0;0;0
25640;33;0;0;0;0;11;3;200.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;1;0;0;0;0;1
25641;35;0;1;1;0;11;3;47.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;1;0;0;0;0
25642;38;0;1;0;0;11;3;388.0;3;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;1;0;0;0;0;0;1;0
25643;36;0;0;0;0;11;3;498.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25644;34;1;1;0;0;11;3;149.0;2;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;1;0;0;1;0;0;0
25645;37;1;1;0;0;11;3;171.0;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;1;0;0;0;0;0;0;0;1
25646;34;0;0;1;0;11;3;561.0;1;0;-0.1;93.2;-42.0;4.12;5195.8;1;0;0;0;0;0;1;0;1;0;0;0
